planned_duration_days,elapsed_days,progress_variance_pct,material_availability_pct,material_delay_days,labor_count,previous_delay_count,budget_variance_pct,deadline_days_remaining,task_completion_rate_pct,delay
120,77,-8,87,1,29,4,13,47,69,0
175,36,-17,99,3,19,3,18,180,8,0
69,59,-1,81,2,26,7,11,17,95,0
94,71,-1,88,1,49,1,1,19,87,0
137,53,-3,90,1,48,1,1,85,42,0
136,36,-18,85,3,36,6,26,140,17,1
58,41,-21,71,3,12,5,21,28,59,1
112,13,-8,98,1,26,2,15,104,0,0
316,122,4,91,0,49,1,-2,180,44,0
109,99,6,98,0,28,1,-9,14,100,0
186,128,-18,93,4,25,2,19,58,54,1
133,22,-19,88,2,29,4,21,144,0,1
220,117,3,93,1,36,1,-1,133,66,0
154,54,-3,94,0,34,3,0,116,23,0
184,122,-23,98,3,25,8,27,62,35,1
154,52,6,92,2,36,2,-4,78,28,0
97,42,-20,90,1,23,6,14,79,10,1
143,43,-8,82,2,55,3,14,106,16,0
127,42,-14,91,0,33,1,9,89,24,1
179,73,-8,94,1,41,7,6,106,36,1
77,70,1,81,1,18,5,6,21,87,0
93,28,0,88,0,21,2,11,90,31,0
80,54,9,96,2,36,2,5,38,78,0
57,51,-4,91,1,14,3,5,2,86,1
74,37,-1,88,0,22,0,8,37,35,0
309,117,-10,77,2,54,5,16,180,20,0
92,64,5,93,0,29,2,-6,41,75,0
264,161,6,97,0,53,4,5,115,57,0
103,61,7,94,0,34,0,-10,63,72,0
119,66,-26,93,2,18,8,28,81,33,1
216,203,-6,96,1,40,1,2,24,87,0
104,30,4,97,0,34,3,0,102,27,1
85,59,-6,97,2,19,3,7,26,63,0
155,105,-7,93,1,39,1,5,46,57,0
47,42,10,96,1,18,2,-4,15,78,0
80,26,-11,97,1,11,3,14,64,33,0
65,62,-13,41,11,20,1,10,12,75,0
153,86,-12,86,1,20,2,8,67,55,0
153,119,-12,87,3,24,3,21,27,65,0
68,49,-5,85,2,14,0,3,8,65,0
86,50,-9,90,0,26,4,8,61,32,0
141,102,0,92,1,19,1,-2,55,84,0
117,66,-16,84,1,33,5,14,74,33,0
138,40,-13,98,4,31,5,16,80,8,1
88,81,7,93,0,28,2,8,7,100,0
127,93,-16,93,1,18,7,23,50,60,1
68,38,-2,82,2,29,2,7,25,56,1
144,40,-11,93,1,37,3,9,122,22,0
134,65,3,100,0,33,1,6,114,53,0
303,142,4,96,1,79,2,3,173,48,0
35,24,3,92,2,11,0,6,14,70,0
42,14,19,98,0,17,0,-10,28,57,0
359,156,-20,88,7,44,6,25,164,20,0
167,29,-4,84,2,40,1,13,138,6,0
188,68,3,88,0,73,1,7,127,35,1
220,110,-8,98,1,35,4,14,180,48,0
115,39,1,96,1,23,2,3,106,23,0
140,104,1,95,0,32,6,4,59,84,1
48,37,-21,97,2,10,6,21,21,59,0
242,71,5,94,2,42,2,-4,171,23,0
114,91,-9,88,0,31,2,10,28,62,0
62,45,8,86,1,11,1,7,12,70,1
94,29,-11,96,0,20,1,7,87,22,0
297,211,-21,71,5,53,3,15,179,47,0
31,15,-1,94,0,23,2,8,19,47,0
63,12,-5,89,3,18,2,10,63,9,0
117,80,3,98,1,21,0,-3,25,67,0
46,43,12,82,3,13,3,1,6,100,0
77,28,2,83,1,36,1,2,61,42,0
304,204,1,95,1,92,1,-2,125,52,0
49,34,-29,59,17,10,8,30,40,36,1
73,43,-11,79,1,27,6,15,43,42,1
160,105,-8,86,1,56,6,16,47,54,0
62,45,-10,99,0,20,1,5,23,68,0
43,23,-13,93,0,8,3,14,26,46,1
30,24,-2,92,1,15,3,14,6,81,0
251,65,-3,87,0,100,4,9,180,31,1
45,15,-19,72,5,7,3,11,33,17,1
127,108,-2,93,2,44,5,11,32,84,0
143,30,10,93,0,24,0,1,85,32,1
284,165,9,99,1,62,0,-4,170,63,0
51,33,-20,80,4,12,5,23,27,42,1
114,103,7,99,0,38,2,1,55,100,0
80,57,20,100,0,38,1,-10,25,100,0
195,88,-10,97,0,30,2,1,153,19,0
84,52,-18,99,2,21,3,21,32,34,1
114,104,17,95,1,29,3,-10,14,100,0
89,17,17,92,1,35,1,-10,72,42,0
78,52,6,99,2,32,1,10,27,77,0
123,107,-3,94,0,26,2,6,24,80,0
205,121,4,97,1,55,1,-9,77,61,1
173,90,-21,96,0,32,4,16,95,30,1
314,77,-21,59,8,33,2,8,180,4,0
48,18,-18,78,4,11,8,17,41,26,1
75,45,-16,77,3,14,5,21,42,47,1
185,151,9,92,1,46,0,-7,55,87,0
56,37,1,88,2,30,1,15,35,67,0
105,79,-3,91,0,22,1,7,24,81,1
72,64,-6,89,1,11,1,13,16,86,0
172,83,-12,88,4,33,8,15,148,30,0
60,19,7,93,0,22,0,2,42,40,0
58,20,-17,52,10,15,2,20,55,13,1
66,50,14,95,0,34,1,-10,8,87,0
123,40,-13,93,1,37,5,17,96,37,0
60,28,-8,93,2,17,2,7,37,51,0
65,39,13,91,0,16,0,-3,51,65,0
87,52,-8,88,3,32,2,6,49,45,0
101,86,17,98,0,27,0,-10,37,100,0
98,37,-6,99,0,21,0,8,58,22,0
147,75,0,97,1,36,0,4,72,53,0
44,33,6,98,0,21,2,-5,16,86,0
128,82,5,97,1,28,2,0,25,57,0
62,25,20,99,0,46,0,-10,28,74,0
30,19,2,97,0,11,1,0,11,63,1
97,60,5,93,0,22,2,13,29,75,0
286,143,-27,90,5,56,8,30,104,20,1
50,47,-25,82,6,14,8,28,7,86,1
81,8,-7,57,5,40,3,13,73,8,0
347,270,20,94,2,98,0,-9,135,88,0
78,73,11,96,0,31,0,-7,5,97,0
95,84,1,98,2,27,2,-5,20,87,0
108,68,-10,94,2,37,6,14,69,54,0
148,77,7,91,0,18,2,4,133,69,0
122,61,8,96,0,48,1,1,77,64,0
209,154,0,84,2,47,2,-8,55,72,0
44,35,-22,74,1,8,8,22,19,47,1
130,81,-21,82,3,20,8,20,35,47,1
134,22,-8,91,2,17,0,17,128,7,0
51,15,-6,90,0,19,4,14,53,9,1
110,50,-6,76,0,30,0,9,54,22,1
119,96,-9,86,0,26,5,11,59,69,1
33,12,13,99,0,16,0,-6,23,55,0
134,113,-30,40,20,27,8,30,59,43,1
130,120,-3,86,4,36,3,5,10,99,0
116,104,12,90,1,26,0,-4,20,100,0
90,18,-14,92,0,22,3,10,63,11,1
108,40,-7,90,0,27,3,7,74,33,0
156,83,-4,76,4,45,3,5,60,37,0
63,53,10,100,1,27,2,-4,18,83,0
108,72,-35,61,17,20,8,30,49,37,1
156,76,2,99,1,39,0,-4,107,47,0
112,29,-8,90,1,21,0,3,113,14,0
115,42,-2,91,1,34,0,8,87,33,0
88,10,7,94,0,50,3,4,78,18,1
100,85,-21,80,4,18,3,21,40,55,1
87,77,8,84,1,24,2,0,30,94,0
101,45,-17,78,5,14,2,11,55,29,0
117,25,-2,99,0,24,1,4,107,12,0
98,35,-13,91,2,13,2,16,55,22,1
245,85,-7,88,1,29,3,13,158,19,0
110,90,10,100,1,43,3,-6,20,86,1
67,25,7,87,1,21,2,-6,40,35,0
102,59,-18,94,2,17,8,16,43,41,1
77,32,-15,76,4,11,6,13,42,28,1
167,82,-18,91,2,22,3,23,75,38,0
179,143,-2,89,0,37,4,6,23,83,0
221,134,-20,97,2,28,8,25,34,35,1
274,174,-31,64,8,21,6,25,94,28,1
50,11,-8,99,2,12,0,7,41,11,1
118,77,4,96,1,24,2,4,41,77,0
178,57,-3,94,0,55,1,13,91,42,1
101,64,-2,94,1,20,4,9,77,62,0
105,80,-6,85,0,28,0,4,25,83,0
57,30,-11,96,0,17,1,11,27,44,0
138,103,9,98,1,54,1,2,12,79,0
119,96,-11,94,2,26,6,16,44,77,1
189,67,15,88,1,78,0,-2,119,46,0
227,121,0,87,1,29,1,-2,176,55,0
193,57,13,90,0,27,0,-10,109,45,0
78,27,-8,73,4,14,5,19,62,20,0
309,88,2,98,0,45,0,2,180,21,0
110,49,-1,97,0,20,2,5,54,38,1
41,25,-7,88,2,18,2,5,16,59,0
159,140,-11,64,4,28,1,7,21,89,1
193,69,-2,97,2,58,4,10,124,46,0
52,37,-1,98,1,18,1,5,25,64,0
128,116,12,98,1,31,0,5,1,100,0
63,28,-7,97,0,17,0,1,21,40,1
125,100,-11,97,0,24,1,9,49,72,0
106,26,-3,96,1,15,1,3,78,10,1
169,146,9,99,0,60,4,6,59,98,0
265,191,6,91,0,75,2,-2,128,73,0
183,81,-2,97,0,66,4,4,131,54,0
60,33,-11,84,1,17,0,13,32,39,0
221,129,-12,95,1,51,7,13,93,50,0
41,26,-10,94,0,16,5,12,26,54,0
365,89,-18,95,1,69,7,18,180,11,1
115,79,-22,89,4,24,8,30,47,43,1
194,133,0,88,4,70,1,5,48,78,0
77,45,14,99,0,31,0,-10,26,63,0
54,40,-3,96,2,21,2,13,27,53,0
130,47,-3,91,3,29,4,11,115,31,0
175,151,-27,96,2,18,5,20,50,62,1
88,26,12,97,0,31,0,-8,66,36,0
93,64,-5,95,1,25,5,14,30,76,0
37,9,3,93,0,11,1,0,34,33,0
157,56,-2,97,1,42,1,-3,133,29,0
174,64,-6,97,0,47,6,25,91,31,0
196,33,0,89,2,39,3,1,149,15,0
146,86,-16,89,0,18,6,13,58,46,0
235,53,-14,94,0,48,6,23,180,2,1
85,64,-5,97,0,21,3,-1,12,60,1
278,211,9,96,0,94,0,-9,48,95,0
85,68,-7,91,0,15,2,12,27,84,1
59,24,1,93,1,25,2,-5,38,42,0
52,36,5,96,0,23,0,-5,9,50,1
95,58,-12,89,2,25,2,8,47,56,1
296,178,-27,96,3,58,5,17,127,34,0
251,82,-9,90,3,60,4,4,180,25,1
93,79,-6,85,2,19,7,11,8,72,0
106,71,8,85,1,19,0,-7,54,58,0
98,20,-12,91,0,32,6,22,72,7,1
88,68,-9,98,1,19,1,6,47,77,0
193,62,0,99,1,71,1,6,158,29,0
77,37,6,97,0,24,2,0,48,41,0
62,44,5,94,0,19,2,-6,45,81,0
91,32,1,96,3,28,1,15,52,37,0
133,70,4,85,0,20,2,-1,65,55,0
45,27,-12,86,1,9,2,11,19,44,1
67,43,2,98,0,19,2,4,35,67,0
169,70,7,89,2,42,1,1,68,46,0
123,60,-3,95,2,29,5,6,68,49,0
138,102,11,97,0,28,0,-10,36,92,0
168,108,-21,61,4,29,3,19,60,49,1
142,118,-3,98,0,30,4,13,40,66,1
147,80,-40,40,20,20,8,30,97,0,1
181,113,-16,79,4,47,4,19,68,46,1
83,56,7,98,1,19,1,3,21,65,0
215,142,-10,93,1,36,4,13,118,72,0
112,65,-8,93,1,28,1,5,51,46,0
141,38,7,94,0,48,1,-4,109,28,0
63,33,-8,93,2,14,5,15,23,31,0
97,35,-15,90,2,16,2,13,44,17,1
36,28,20,99,0,24,0,-10,12,90,0
61,28,-1,90,0,30,0,-2,37,39,0
136,20,-10,89,0,27,4,10,122,3,1
74,54,-30,86,3,12,8,30,51,28,1
86,51,7,92,2,17,0,-8,41,63,0
145,54,5,74,3,34,0,-2,127,38,0
220,75,-8,80,2,32,1,-3,146,25,0
103,60,-6,96,0,19,2,10,28,57,0
114,62,-31,49,20,24,8,30,47,38,1
295,67,7,97,0,32,1,-7,180,34,0
143,54,0,91,0,41,1,4,96,32,0
131,37,-18,75,7,22,2,22,99,12,1
85,49,4,96,1,16,0,-8,45,64,0
78,65,-8,95,5,30,5,13,27,81,0
176,60,-7,81,2,40,2,15,106,26,1
49,28,-11,86,6,16,6,18,21,38,1
328,96,-18,75,5,44,4,20,180,6,0
122,48,-2,98,0,33,2,10,81,41,0
53,28,-1,90,3,17,1,-9,27,45,0
76,23,0,87,0,22,1,2,50,23,0
92,21,-9,93,1,21,0,13,69,12,1
365,220,-3,90,1,70,4,2,180,63,0
177,143,-3,100,1,37,7,9,34,71,0
114,72,-3,97,1,36,1,6,42,57,1
141,98,-12,96,1,23,3,17,60,57,0
184,79,-7,91,0,33,2,10,134,43,0
83,36,-4,95,2,28,5,16,61,47,0
129,38,2,82,4,29,4,5,104,30,0
50,33,-10,88,3,20,2,8,24,53,0
124,36,-10,92,2,30,5,9,83,25,0
288,215,-31,67,8,34,6,27,99,49,1
94,20,-20,96,4,18,2,9,56,0,1
101,40,-21,91,3,32,6,22,69,11,1
260,135,-12,92,1,36,1,13,167,35,0
165,156,-10,98,1,29,6,10,1,75,1
87,65,2,90,2,22,5,0,26,82,0
308,147,-11,79,3,39,2,8,180,43,0
189,96,20,99,0,53,0,-10,97,69,0
85,36,14,90,0,28,3,-5,41,53,0
191,40,-12,93,2,26,5,17,151,7,0
103,79,0,95,1,21,1,-5,24,70,0
133,47,-6,95,0,25,0,13,95,24,0
287,183,-5,97,1,43,1,5,81,50,0
79,43,-25,45,13,20,6,24,45,35,1
169,97,-6,99,0,35,4,12,72,50,0
126,37,-14,83,1,21,3,14,89,31,0
126,63,-2,98,1,20,1,3,57,42,0
51,24,0,88,3,21,1,-2,35,53,0
221,64,-11,98,1,50,2,19,176,24,0
160,73,2,83,1,35,2,3,62,48,1
231,104,1,97,0,63,1,-7,127,41,0
83,52,-24,67,9,10,8,23,49,28,1
82,61,3,97,2,22,0,8,17,83,0
59,48,-23,81,5,15,4,17,19,49,1
103,82,7,100,2,42,3,-5,40,78,0
98,61,-10,96,1,15,5,15,52,56,0
105,30,-10,91,0,27,8,19,96,24,1
74,34,-6,87,0,21,1,4,42,41,0
184,93,0,93,1,39,0,3,141,48,0
207,181,-20,85,1,29,5,25,21,70,0
168,127,-19,98,2,43,3,9,78,50,0
128,59,0,95,0,36,2,3,68,46,0
100,50,11,99,0,34,1,-1,75,52,0
283,191,2,80,1,49,2,-6,73,64,1
80,29,4,98,0,22,1,-7,51,30,0
191,151,3,96,1,31,0,-1,34,77,0
57,40,5,86,1,22,4,-1,23,73,0
64,42,-22,66,4,13,1,11,17,42,1
82,64,-4,91,1,31,6,22,21,56,1
116,66,-11,85,0,11,2,8,63,36,0
97,49,-1,97,3,32,8,18,70,58,0
199,69,-2,95,0,35,1,3,174,39,0
64,37,2,94,1,27,0,-1,16,69,0
136,46,5,99,0,44,2,-2,99,31,0
40,21,-4,80,2,19,1,-5,22,54,0
119,29,-21,77,7,18,4,15,89,1,1
45,18,-10,81,2,11,4,6,38,3,1
52,28,-10,87,0,19,3,7,31,39,1
242,117,3,99,0,45,4,5,125,44,0
220,50,-6,99,0,47,2,6,141,23,0
75,56,-5,91,2,20,3,9,6,76,1
164,91,6,95,0,58,3,3,65,77,0
117,90,-11,98,0,28,2,18,27,58,1
73,14,-17,90,2,17,2,8,59,7,1
161,117,4,99,0,29,1,-2,52,80,0
100,71,-2,94,0,37,2,-2,24,66,0
148,69,-10,98,0,20,2,8,65,38,0
65,46,13,92,2,22,0,-10,13,83,0
180,88,-8,97,2,34,5,10,136,40,0
109,37,2,92,2,29,1,-10,83,40,0
88,49,8,97,0,34,1,-7,48,62,0
91,88,-2,95,0,18,4,15,5,94,0
147,10,1,96,0,19,0,-10,137,16,0
56,31,18,99,0,21,0,-10,34,76,0
189,147,-18,100,2,41,7,21,66,51,1
30,25,-3,88,2,11,5,11,11,85,0
80,41,-9,94,3,29,1,4,40,41,1
224,49,0,90,1,41,1,3,180,25,0
50,42,-8,98,4,17,5,9,27,92,0
101,64,-19,90,3,10,0,14,39,36,1
177,74,10,91,1,56,1,0,136,41,0
240,186,-13,87,1,35,1,11,1,60,1
196,154,-23,84,1,34,5,19,52,65,0
274,70,-17,89,3,52,5,20,180,13,0
365,143,-15,73,5,49,5,15,180,25,1
83,49,-2,89,1,28,3,10,35,53,0
52,39,-2,83,1,18,6,11,31,72,0
207,52,-7,81,2,35,2,14,116,11,0
183,103,14,96,0,58,1,-10,109,63,0
167,146,-12,96,1,26,3,9,50,84,0
90,53,-3,93,2,32,2,3,59,39,0
94,25,-5,97,3,24,3,10,69,23,1
97,64,-8,95,1,33,3,7,54,47,0
121,14,16,98,0,40,1,-1,111,23,0
149,103,-14,74,1,28,8,26,74,62,1
189,93,20,97,1,93,0,-10,82,74,0
134,115,11,97,0,28,0,-2,19,86,0
91,56,-31,74,15,15,8,30,55,24,1
182,128,-10,99,1,19,3,13,22,62,0
40,36,-11,90,0,12,6,23,20,83,1
132,76,1,95,2,24,0,-6,49,57,0
353,113,-20,94,3,58,8,25,180,17,1
77,47,-17,65,6,19,5,23,36,47,1
365,92,-1,92,2,48,2,12,180,20,0
153,90,19,98,0,96,2,-10,113,88,0
43,34,-16,79,2,18,8,12,15,67,0
285,205,14,92,0,93,0,-10,169,95,0
58,11,-6,75,1,11,2,4,47,14,1
94,17,-18,96,1,15,3,20,75,0,1
52,12,-16,79,1,15,4,15,55,4,1
108,102,9,94,1,32,1,-6,1,100,0
49,32,-18,79,5,17,8,22,38,56,1
71,22,20,99,0,27,0,-10,54,42,0
30,11,-32,99,2,9,8,24,29,15,1
108,47,-1,99,1,21,2,2,64,44,0
88,59,13,95,1,23,0,-7,36,80,0
94,24,-11,94,4,24,2,3,67,17,0
105,88,-3,86,5,34,1,7,26,79,0
86,42,-9,87,1,28,5,16,44,37,1
174,23,-12,91,1,25,3,9,180,0,0
128,48,9,99,1,52,0,-4,116,57,0
195,28,-6,97,2,34,3,3,180,18,0
34,25,-5,97,0,24,2,-1,9,73,0
138,56,-4,90,2,28,1,6,82,49,0
92,67,-5,90,2,21,4,8,56,60,0
92,55,6,86,0,21,3,0,31,66,0
92,82,9,94,0,24,1,-7,30,98,0
99,68,-17,86,2,13,7,22,40,50,1
102,78,-1,80,0,38,4,13,24,84,0
98,31,9,97,0,28,3,-4,66,41,0
89,63,3,98,0,16,3,-3,40,78,0
89,41,-26,91,4,18,4,20,69,17,1
124,25,-4,98,0,27,1,-1,133,21,0
170,76,12,93,2,47,1,-10,74,51,0
58,44,-13,98,2,9,3,10,15,57,1
241,75,-24,82,8,57,7,25,150,3,1
154,29,-4,91,1,46,1,13,132,21,0
39,19,-23,83,4,12,1,12,25,32,1
121,46,4,93,0,28,2,11,102,44,0
124,92,2,100,1,29,3,15,30,76,0
47,14,-13,96,3,15,4,12,33,26,0
202,169,5,82,1,42,2,-2,38,83,0
173,86,-25,51,20,36,6,30,87,24,1
227,147,-8,97,2,44,8,22,109,56,1
40,25,-10,75,0,19,3,8,16,60,1
175,145,-11,87,6,56,4,22,61,74,0
117,58,6,97,1,24,0,-4,59,59,0
181,82,-1,93,1,46,1,7,73,56,0
199,36,-19,83,2,22,5,15,180,0,1
45,25,-18,79,2,10,8,16,42,40,1
82,12,12,98,0,21,0,-8,87,21,0
125,84,17,93,1,36,0,-7,53,85,0
175,150,-7,94,3,31,2,1,54,77,1
271,226,6,97,0,100,3,-2,57,100,0
100,79,-1,85,1,27,3,15,40,78,0
140,47,-8,92,0,23,1,4,86,21,0
281,181,-11,92,0,50,2,16,43,25,1
136,69,1,95,1,40,0,9,66,43,0
135,38,10,98,1,22,0,-5,115,26,0
67,34,-8,100,2,12,5,9,36,48,0
240,79,-25,65,7,38,5,12,161,9,1
53,31,-36,76,4,13,8,30,38,22,1
68,53,-18,82,2,18,4,6,25,58,0
244,42,-21,75,5,27,3,19,180,0,0
365,316,-16,96,1,56,4,8,99,81,0
62,43,5,98,0,12,0,3,26,83,0
243,134,11,99,1,65,0,-6,69,75,0
170,25,14,99,0,69,0,-10,145,32,0
211,120,-11,91,5,68,7,17,91,34,0
148,91,0,97,1,40,5,12,59,63,0
116,65,6,96,0,38,0,-2,51,58,0
93,43,-8,80,3,16,3,4,57,28,1
64,55,-14,77,6,26,7,18,23,69,1
63,18,-8,97,1,14,2,7,40,15,0
116,95,-9,98,1,30,0,7,15,78,0
69,31,7,90,1,18,0,-6,38,43,0
118,52,-6,92,2,34,5,8,66,31,0
199,142,-18,90,2,53,4,20,55,66,1
77,34,-16,80,4,15,6,20,50,14,1
93,84,-3,95,1,19,2,9,13,88,0
30,19,17,96,1,21,1,-9,11,97,0
100,43,0,100,0,22,1,3,51,41,0
44,10,18,97,0,15,0,-4,36,30,0
76,59,7,99,0,22,1,-4,9,76,0
230,141,-14,99,3,47,5,7,41,57,0
51,47,19,95,0,19,2,-10,4,100,0
221,177,-4,78,0,59,2,-5,54,83,0
111,78,-12,87,1,29,6,20,53,57,0
209,145,-23,77,7,46,8,30,76,40,1
104,55,-28,65,5,28,8,30,60,31,1
114,74,7,76,0,33,7,8,91,65,0
64,50,-6,91,2,37,3,6,30,82,0
182,88,20,97,1,76,0,-10,128,75,0
63,33,-5,86,2,37,3,8,37,45,0
144,40,-17,84,5,11,8,18,114,23,1
92,71,2,71,2,33,5,2,66,79,0
78,29,-11,70,3,22,4,18,65,30,1
305,239,5,96,2,100,2,0,128,84,0
123,31,-24,81,1,26,8,26,76,2,1
53,28,20,100,1,22,1,-10,28,71,0
117,35,4,99,2,33,1,10,83,37,0
44,31,7,97,0,10,1,-1,35,80,0
195,131,-5,89,1,51,5,8,90,64,0
277,107,-2,88,0,56,2,12,180,34,1
228,181,-29,57,18,47,8,26,47,46,1
78,31,-7,76,5,35,4,17,34,31,0
76,34,-21,82,2,16,5,16,46,19,1
166,78,-3,98,1,49,2,9,108,48,0
205,110,-17,93,3,28,8,30,133,39,1
73,68,-12,91,2,15,2,10,11,73,0
43,24,-33,40,20,14,8,30,40,15,1
64,33,-17,88,4,13,7,20,47,38,1
210,20,-23,94,0,24,2,7,180,0,0
94,75,-6,97,1,21,4,15,19,75,0
119,101,-3,90,1,31,3,9,32,76,1
55,13,14,94,0,34,3,-6,49,43,0
96,88,9,96,1,37,1,-8,1,95,0
86,36,3,86,1,32,0,-5,60,36,0
109,74,-12,91,0,24,8,16,52,41,0
153,77,-5,95,1,42,6,22,96,51,1
133,42,-5,98,0,27,4,7,96,27,1
151,124,-4,81,2,32,3,3,52,86,0
51,47,5,98,0,15,2,-3,18,100,0
228,64,-6,80,2,45,4,4,180,31,1
48,37,-6,98,2,12,3,9,14,76,1
83,25,-23,98,2,11,4,14,65,7,1
81,32,2,93,1,22,2,-3,55,39,0
135,67,-11,87,2,26,6,13,84,42,0
121,40,-14,98,2,25,8,20,102,16,0
55,23,-19,79,4,19,2,18,45,8,1
80,71,-10,94,2,26,5,14,20,94,1
112,71,11,95,3,51,1,0,35,76,0
225,96,-34,92,1,27,8,30,166,0,1
320,180,10,92,0,98,0,-7,141,74,0
93,50,-17,86,5,20,3,14,41,44,1
98,62,-3,90,1,16,0,1,37,52,1
115,106,-9,84,2,19,6,18,31,93,0
86,43,-1,92,2,15,1,1,32,44,0
85,36,-7,90,0,21,0,-2,33,37,0
152,26,0,97,0,30,1,2,159,30,0
77,28,1,89,1,16,1,1,53,40,0
73,21,-10,86,1,22,2,8,52,24,0
67,36,-40,40,20,12,6,30,43,17,1
185,55,-14,81,6,21,7,28,180,16,0
53,18,-20,85,3,14,7,5,43,33,1
130,85,1,98,1,23,2,6,23,71,0
149,15,-18,82,2,31,8,30,134,0,1
124,68,3,94,2,27,1,3,59,59,0
88,58,3,85,1,27,2,-6,15,71,0
85,40,-12,93,1,15,0,6,45,46,0
46,23,-8,83,4,12,3,19,30,47,1
146,116,-18,89,1,25,4,12,30,62,1
118,31,-1,99,2,42,1,11,84,17,0
134,64,-9,70,7,21,2,21,88,42,1
121,12,-12,91,1,50,3,9,118,0,0
168,143,-14,83,3,60,5,12,46,71,0
130,41,1,95,2,19,0,6,96,37,0
89,38,-2,100,2,20,1,2,51,31,0
228,151,-3,96,3,32,3,8,125,69,0
95,69,1,86,3,27,8,9,42,77,1
122,29,-9,99,0,20,1,5,84,5,0
71,15,-12,96,2,15,1,12,73,7,0
78,33,-17,74,0,19,5,6,52,11,1
95,56,-1,95,0,36,2,10,39,55,1
60,23,-5,94,2,32,0,14,31,35,0
68,31,-5,92,0,16,2,1,43,51,1
168,126,-18,95,1,29,6,20,73,55,0
123,52,-22,95,2,15,4,25,93,34,1
104,19,-18,92,2,18,5,17,87,0,0
130,27,-1,96,2,40,2,-4,114,30,0
151,92,-19,94,5,17,0,17,47,45,1
87,70,-3,86,2,16,0,-6,30,78,0
69,39,-17,81,0,17,7,19,50,41,1
130,96,19,99,0,62,0,-8,38,96,0
82,22,-8,80,1,16,2,11,69,26,0
191,80,-5,93,1,37,1,6,154,25,0
57,15,-31,78,10,15,8,28,60,0,1
56,45,-28,40,20,16,8,30,38,44,1
63,38,9,94,0,26,0,-4,18,74,0
92,22,-6,94,0,15,0,10,65,18,1
105,45,-18,84,3,31,2,6,63,28,0
127,57,1,90,1,39,1,4,85,41,0
59,46,8,97,1,19,1,-10,6,85,0
46,39,-2,93,1,21,4,8,1,90,0
68,41,-32,73,8,16,4,29,56,34,1
164,73,8,98,0,26,1,-5,50,53,0
56,50,-1,88,2,20,0,3,16,89,0
109,67,-4,90,1,20,2,17,33,54,1
79,23,-15,89,1,11,6,19,56,5,1
30,16,-22,76,5,12,7,26,24,18,1
92,22,3,96,0,19,0,-2,85,33,0
60,20,-5,94,0,15,1,0,55,33,0
196,173,-2,94,3,37,0,7,8,81,0
233,158,0,95,0,39,1,-8,77,70,0
123,53,3,99,0,28,0,-4,99,47,0
324,69,-9,100,2,100,4,13,180,6,0
37,33,-2,98,0,14,1,3,9,83,0
84,68,-8,96,1,21,2,9,22,70,1
137,62,-10,97,1,33,1,7,88,42,0
109,59,-19,86,1,35,8,25,66,49,1
137,95,14,97,1,44,4,-10,31,80,1
116,25,-14,89,2,26,3,17,105,7,0
30,20,-9,85,1,15,8,18,10,58,1
112,70,-16,95,0,20,5,13,56,41,1
96,73,-10,88,3,14,3,5,15,74,1
127,103,-21,91,5,22,8,29,41,61,1
109,80,-6,93,2,25,7,15,40,59,0
55,14,13,95,0,18,0,-8,39,30,0
85,36,-5,89,4,28,1,10,52,34,0
85,54,16,98,0,32,2,-1,50,88,0
144,65,1,81,0,26,1,8,71,28,0
74,51,-19,93,0,16,4,13,54,57,1
42,29,-19,95,3,12,7,17,13,47,1
145,57,3,95,1,29,0,8,94,45,0
133,49,-9,91,2,35,3,11,131,30,1
316,136,-10,95,2,51,3,7,172,37,0
140,108,-3,88,1,29,3,2,52,91,0
87,39,-2,92,1,25,0,2,62,39,0
40,13,-27,96,2,13,8,26,30,10,1
141,79,-9,60,4,26,3,4,62,45,0
167,117,-8,96,1,27,3,13,85,65,0
184,79,-7,70,3,40,1,12,114,46,0
83,52,-5,97,0,28,2,14,31,56,0
97,67,0,88,0,28,0,2,30,79,0
47,19,-7,94,1,19,3,9,28,5,0
126,57,-6,91,1,40,2,6,73,43,0
253,235,2,95,0,59,2,-7,1,89,0
67,38,7,97,0,23,0,-2,29,63,1
293,218,-12,95,2,62,3,15,56,75,0
144,126,-9,96,1,23,4,14,51,86,0
106,67,11,94,0,25,0,-5,15,69,0
241,100,-15,82,3,30,3,25,87,25,1
144,81,-31,52,20,17,8,30,94,16,1
86,65,-13,67,1,13,0,10,28,55,1
290,249,-2,98,1,69,4,4,66,81,0
72,28,-13,71,4,23,4,16,40,30,1
96,77,-17,79,2,19,2,11,12,53,1
287,145,-10,84,6,62,1,14,125,41,0
164,109,-12,88,3,82,3,11,123,43,0
218,110,2,94,0,36,1,-3,54,63,1
166,105,3,93,0,76,2,-7,70,62,0
174,94,-16,85,4,21,5,10,96,46,1
312,257,-1,95,0,53,2,8,68,79,0
214,147,-16,85,0,16,3,12,65,46,1
84,33,-4,84,0,35,1,8,58,33,1
52,22,5,97,0,19,0,-9,35,49,0
62,30,-1,96,1,17,0,4,26,45,0
77,12,-4,87,1,15,0,5,76,0,0
135,110,-27,99,1,43,5,21,22,60,1
365,71,4,97,1,71,0,0,180,14,0
106,68,-11,79,5,39,8,29,88,46,1
365,282,-11,92,3,72,3,15,1,66,1
162,60,-4,95,0,21,3,-4,93,24,0
124,83,-25,92,6,16,8,26,44,45,1
